EID,Xvalue,Yvalue,Zvalue,time
14327,-0.7829039692878723,-16.448165893554688,2.8526914119720463,2017-04-30 13:46:10.609
14328,-2.003946781158448,-12.628216743469238,1.7118542194366455,2017-04-30 13:46:10.619
14329,-3.883395195007324,-8.910021781921387,0.8750807046890259,2017-04-30 13:46:10.629
14330,-4.991910457611084,-5.847837448120117,0.4285621047019959,2017-04-30 13:46:10.639
14331,-3.3387143611907963,-3.7457284927368164,2.123656988143921,2017-04-30 13:46:10.649
14332,-2.653972625732422,-3.4320881366729736,5.7975592613220215,2017-04-30 13:46:10.659
14333,-2.0614075660705566,-4.2054152488708505,8.980650901794434,2017-04-30 13:46:10.669
14334,-1.6651673316955566,-5.592854976654053,10.453084945678713,2017-04-30 13:46:10.679
14335,-2.1583728790283203,-7.603984832763673,11.38323211669922,2017-04-30 13:46:10.690
14336,-2.7748796939849854,-9.453505516052246,10.554838180541992,2017-04-30 13:46:10.700
14337,-2.5091233253479004,-10.971428871154783,8.862137794494629,2017-04-30 13:46:10.710
14338,-1.7274165153503418,-11.886013984680176,6.523002624511719,2017-04-30 13:46:10.722
14339,-1.3718775510787964,-12.518083572387695,4.437653064727783,2017-04-30 13:46:10.729
14340,-1.2030863761901855,-12.203246116638185,2.9532477855682373,2017-04-30 13:46:10.740
14341,-1.8974047899246216,-10.819397926330566,1.8698714971542358,2017-04-30 13:46:10.749
14342,-2.607285737991333,-9.150638580322266,1.8866308927536009,2017-04-30 13:46:10.761
14343,-2.205059766769409,-7.714118003845215,1.2078747749328609,2017-04-30 13:46:10.768
14344,-1.2641384601593018,-7.184999465942383,0.5985504388809204,2017-04-30 13:46:10.778
14345,-0.3076549172401428,-7.24485445022583,0.20231004059314728,2017-04-30 13:46:10.789
14346,-0.1173158809542656,-7.393294811248777,0.2047042399644852,2017-04-30 13:46:10.798
14347,0.22505496442317965,-7.198167324066162,0.2980781197547913,2017-04-30 13:46:10.808
14348,0.8140285611152649,-6.920440196990968,0.04668693244457245,2017-04-30 13:46:10.818
14349,1.5717934370040894,-6.7025675773620605,-0.2346317619085312,2017-04-30 13:46:10.829
14350,2.5258827209472656,-6.415263652801514,-0.1711854189634323,2017-04-30 13:46:10.839
14351,2.808398485183716,-6.206967830657959,-0.4979939460754394,2017-04-30 13:46:10.849
14352,2.041056871414185,-6.321889400482178,-0.5363011956214905,2017-04-30 13:46:10.859
14353,1.4915876388549805,-6.381744861602782,-0.3711012601852417,2017-04-30 13:46:10.869
14354,1.2282254695892334,-6.443994045257568,0.3124433159828186,2017-04-30 13:46:10.880
14355,1.07379949092865,-6.552929878234862,1.2425906658172607,2017-04-30 13:46:10.891
14356,0.487220048904419,-6.9707183837890625,1.543063044548035,2017-04-30 13:46:10.899
14357,-0.5015852451324463,-7.608773231506348,1.1456254720687866,2017-04-30 13:46:10.910
14358,-1.4628572463989258,-8.841787338256836,-0.2382230758666992,2017-04-30 13:46:10.920
14359,-1.9955670833587649,-10.356119155883787,-1.3036428689956665,2017-04-30 13:46:10.929
14360,-2.580949544906616,-11.471817016601562,-0.9289502501487732,2017-04-30 13:46:10.940
14361,-3.512293815612793,-12.048820495605467,0.33997663855552673,2017-04-30 13:46:10.949
14362,-2.669534921646118,-11.953051567077635,1.0091559886932373,2017-04-30 13:46:10.959
14363,-2.4229321479797363,-11.909955978393555,0.7015010714530945,2017-04-30 13:46:10.972
14364,-3.2620997428894043,-12.427103996276855,-0.04908113554120064,2017-04-30 13:46:10.980
14365,-4.655525207519531,-13.40274143218994,-0.6009446382522583,2017-04-30 13:46:10.990
14366,-5.544970989227295,-14.320917129516602,-0.9385270476341248,2017-04-30 13:46:11.001
14367,-5.270834922790527,-14.322114944458008,-0.8738836050033569,2017-04-30 13:46:11.010
14368,-4.272452831268311,-13.82292366027832,-0.7374141216278076,2017-04-30 13:46:11.023
14369,-3.81994891166687,-13.797784805297852,-0.2322375625371933,2017-04-30 13:46:11.030
14370,-3.3614592552185063,-14.156914710998535,0.3615244626998901,2017-04-30 13:46:11.039
14371,-3.078943490982056,-14.438233375549315,0.5925649404525757,2017-04-30 13:46:11.050
14372,-3.004723072052002,-14.20839023590088,0.6488286852836609,2017-04-30 13:46:11.059
14373,-3.046621561050415,-13.231555938720705,0.8906430602073669,2017-04-30 13:46:11.069
14374,-3.0286650657653813,-12.419920921325685,1.7513585090637207,2017-04-30 13:46:11.079
14375,-2.7533318996429443,-11.94586944580078,3.240551948547364,2017-04-30 13:46:11.089
14376,0.0071826050989329815,-10.78228759765625,6.138733386993407,2017-04-30 13:46:11.099
14377,3.688267707824707,-10.089165687561037,8.669404029846191,2017-04-30 13:46:11.109
14378,6.744466304779053,-9.625887870788574,9.443928718566896,2017-04-30 13:46:11.120
14379,8.593987464904785,-9.611522674560547,9.281123161315918,2017-04-30 13:46:11.129
14380,8.203732490539549,-10.137049674987793,8.35336971282959,2017-04-30 13:46:11.141
14381,6.854599475860598,-10.990582466125488,5.316324710845947,2017-04-30 13:46:11.149
14382,7.091625213623048,-10.404003143310547,3.1196448802948,2017-04-30 13:46:11.159
14383,7.599195957183838,-9.397241592407227,2.7449522018432617,2017-04-30 13:46:11.169
14384,5.076904773712158,-9.455899238586426,1.765723705291748,2017-04-30 13:46:11.179
14385,2.053027868270874,-8.921992301940918,1.2557587623596191,2017-04-30 13:46:11.189
14386,-0.19033902883529666,-8.35336971282959,1.2306196689605713,2017-04-30 13:46:11.199
14387,-1.2078747749328609,-7.951143741607666,1.4664485454559326,2017-04-30 13:46:11.209
14388,-1.622071623802185,-7.514202117919923,2.167949676513672,2017-04-30 13:46:11.219
14389,-2.031480073928833,-7.181407928466798,2.937685489654541,2017-04-30 13:46:11.229
14390,-2.19308876991272,-6.691793918609619,3.599682331085205,2017-04-30 13:46:11.240
14391,-2.390610456466675,-6.491878032684326,3.9468414783477774,2017-04-30 13:46:11.250
14392,-2.3965959548950195,-6.475118637084961,4.037821292877196,2017-04-30 13:46:11.259
14393,-1.999158382415772,-6.661866188049316,2.5929205417633057,2017-04-30 13:46:11.270
14394,-1.7441759109497068,-7.073668956756593,1.0666168928146362,2017-04-30 13:46:11.280
14395,-1.5298948287963867,-7.781155586242676,-0.07422025501728058,2017-04-30 13:46:11.289
14396,-1.9512743949890137,-8.823830604553223,-1.4676456451416016,2017-04-30 13:46:11.299
14397,-3.2836475372314453,-9.461885452270508,-2.653972625732422,2017-04-30 13:46:11.310
14398,-4.1168298721313485,-9.39245319366455,-3.5027170181274414,2017-04-30 13:46:11.319
14399,-3.0813376903533936,-8.177395820617676,-3.0813376903533936,2017-04-30 13:46:11.333
14400,-3.0813376903533936,-8.177395820617676,-3.0813376903533936,2017-04-30 13:46:11.333
14401,-1.8148049116134644,-6.6415157318115225,-2.1559786796569824,2017-04-30 13:46:11.340
14402,-0.32680854201316833,-5.385756492614746,-1.0438719987869265,2017-04-30 13:46:11.352
14403,0.4082113802433014,-4.8482584953308105,-0.1711854189634323,2017-04-30 13:46:11.359
14404,1.000776290893555,-4.680664539337158,0.667982280254364,2017-04-30 13:46:11.369
14405,1.4891934394836426,-5.050568580627441,1.1025298833847046,2017-04-30 13:46:11.379
14406,2.31758713722229,-5.834669589996338,1.095347285270691,2017-04-30 13:46:11.389
14407,2.912546396255493,-6.885724067687987,0.829590916633606,2017-04-30 13:46:11.399
14408,3.525461912155152,-8.360552787780763,-0.2489969730377197,2017-04-30 13:46:11.409
14409,2.928108692169189,-10.034099578857422,-1.213860273361206,2017-04-30 13:46:11.419
14410,1.2761094570159912,-11.537657737731935,-2.3295583724975586,2017-04-30 13:46:11.429
14411,-0.2406172752380371,-12.57195281982422,-2.937685489654541,2017-04-30 13:46:11.439
14412,-0.5363011956214905,-12.922703742980955,-2.8778305053710938,2017-04-30 13:46:11.449
14413,0.10175357013940813,-12.470199584960938,-2.0721814632415767,2017-04-30 13:46:11.459
14414,0.5422866940498352,-12.445060729980467,-1.459265947341919,2017-04-30 13:46:11.469
14415,1.6807296276092532,-13.753491401672365,-1.9608511924743648,2017-04-30 13:46:11.479
14416,2.89339280128479,-15.400702476501465,-1.5885528326034546,2017-04-30 13:46:11.489
14417,2.346317768096924,-16.4876708984375,-1.9249382019042969,2017-04-30 13:46:11.499
14418,2.4612393379211426,-16.10579490661621,-2.869450807571411,2017-04-30 13:46:11.510
14419,1.3994108438491821,-14.926650047302244,-3.4308910369873047,2017-04-30 13:46:11.520
14420,1.4437036514282229,-12.427103996276855,-3.952826976776123,2017-04-30 13:46:11.529
14421,0.9241618514060974,-9.890447616577148,-5.015852451324463,2017-04-30 13:46:11.540
14422,2.231395959854126,-9.32661247253418,-4.8901567459106445,2017-04-30 13:46:11.549
14423,3.4308910369873047,-10.48061752319336,-1.6340426206588743,2017-04-30 13:46:11.559
14424,4.490325450897217,-12.315773963928224,2.7700912952423096,2017-04-30 13:46:11.569
14425,4.764461517333984,-14.590265274047852,6.127959251403809,2017-04-30 13:46:11.579
14426,2.9053637981414795,-15.91545581817627,7.111976146697997,2017-04-30 13:46:11.590
14427,2.164358377456665,-15.265430450439453,6.683413982391357,2017-04-30 13:46:11.599
14428,0.363918662071228,-13.013683319091795,6.368576526641848,2017-04-30 13:46:11.610
14429,-1.6711528301239014,-9.77791976928711,5.760449409484862,2017-04-30 13:46:11.621
14430,-2.2637176513671875,-6.807912349700928,4.37540340423584,2017-04-30 13:46:11.631
14431,-2.385822057723999,-4.976348400115967,4.094084739685059,2017-04-30 13:46:11.641
14432,-3.066972494125366,-4.337096214294434,5.190629482269287,2017-04-30 13:46:11.652
14433,-3.1675288677215576,-4.420893669128418,5.5545477867126465,2017-04-30 13:46:11.663
14434,-2.451662540435791,-5.118803024291992,6.177040576934815,2017-04-30 13:46:11.669
14435,-2.206256866455078,-6.502651691436768,7.334636688232423,2017-04-30 13:46:11.680
14436,-2.366668462753296,-8.188169479370117,8.021772384643555,2017-04-30 13:46:11.690
14437,-2.0350713729858403,-9.70968532562256,7.261613845825195,2017-04-30 13:46:11.700
14438,-0.33279404044151306,-11.340136528015135,6.333860397338867,2017-04-30 13:46:11.709
14439,0.9409212470054626,-12.618639945983887,5.043385982513428,2017-04-30 13:46:11.719
14440,-0.014365210197865963,-12.62582302093506,3.070563793182373,2017-04-30 13:46:11.729
14441,-0.4716577231884002,-11.476605415344238,2.3774423599243164,2017-04-30 13:46:11.739
14442,-0.9133879542350768,-9.815030097961426,2.0350713729858403,2017-04-30 13:46:11.750
14443,-0.8667010068893433,-8.423998832702638,1.2880805730819702,2017-04-30 13:46:11.760
14444,-0.9481038451194764,-7.42681360244751,0.912190854549408,2017-04-30 13:46:11.770
14445,-0.8415619134902954,-6.964732646942139,0.8259995579719543,2017-04-30 13:46:11.782
14446,-0.4273650050163269,-6.801927089691162,0.6308721303939819,2017-04-30 13:46:11.790
14447,0.7649474143981934,-6.8342485427856445,-0.05746084079146385,2017-04-30 13:46:11.802
14448,1.922544002532959,-7.0593037605285645,-0.6619967818260193,2017-04-30 13:46:11.810
14449,2.021903276443481,-7.624335289001465,-1.4053963422775269,2017-04-30 13:46:11.820
14450,1.3108254671096802,-8.113949775695799,-1.3024457693099976,2017-04-30 13:46:11.832
14451,0.6703764796257019,-7.824251174926758,-0.7433996200561523,2017-04-30 13:46:11.840
14452,0.2190694510936737,-7.137115478515625,0.31364041566848755,2017-04-30 13:46:11.850
14453,-0.3495534360408783,-6.9240312576293945,1.4245500564575195,2017-04-30 13:46:11.860
14454,-0.3567360639572144,-6.732495307922362,2.232593059539795,2017-04-30 13:46:11.870
14455,-0.9684545993804932,-7.242460250854492,2.5258827209472656,2017-04-30 13:46:11.882
14456,-1.5622166395187378,-8.018181800842285,1.4915876388549805,2017-04-30 13:46:11.891
14457,-1.7753005027770996,-8.736441612243652,-0.15801730751991272,2017-04-30 13:46:11.901
14458,-1.7908629179000854,-9.561244010925293,-0.9552865028381348,2017-04-30 13:46:11.909
14459,-1.7046716213226318,-10.48660373687744,-0.9421183466911316,2017-04-30 13:46:11.920
14460,-1.844732403755188,-11.140220642089844,-0.10175357013940813,2017-04-30 13:46:11.929
14461,-2.5222914218902592,-11.489773750305176,1.1312602758407593,2017-04-30 13:46:11.940
14462,-3.4727895259857178,-11.896788597106935,1.9596540927886963,2017-04-30 13:46:11.949
14463,-4.881777286529541,-12.282255172729492,2.163161277770996,2017-04-30 13:46:11.959
14464,-6.056133270263673,-13.193248748779295,1.5909470319747925,2017-04-30 13:46:11.969
14465,-6.3745622634887695,-13.646949768066404,0.9852139949798584,2017-04-30 13:46:11.980
14466,-5.595249176025392,-13.406332015991213,0.15921440720558167,2017-04-30 13:46:11.990
14467,-4.192247390747069,-12.700042724609375,-0.2873041927814484,2017-04-30 13:46:12.000
14468,-3.014299869537353,-12.234370231628418,0.28371289372444153,2017-04-30 13:46:12.009
14469,-2.7676970958709717,-12.205639839172365,1.1013327836990356,2017-04-30 13:46:12.019
14470,-4.159925460815431,-12.934674263000488,1.3910311460494995,2017-04-30 13:46:12.029
14471,-4.613626480102539,-13.30577564239502,1.8148049116134644,2017-04-30 13:46:12.040
14472,-4.639962673187256,-13.36084270477295,2.1045033931732178,2017-04-30 13:46:12.050
14473,-4.504690647125244,-13.323732376098633,2.175132274627685,2017-04-30 13:46:12.061
14474,-4.248510837554932,-13.292608261108398,3.1507694721221924,2017-04-30 13:46:12.070
14475,-3.3949780464172363,-12.97657299041748,4.748898983001709,2017-04-30 13:46:12.080
14476,-1.0881646871566772,-12.032060623168945,5.076904773712158,2017-04-30 13:46:12.090
14477,1.7106571197509766,-10.606313705444336,4.642356872558594,2017-04-30 13:46:12.100
14478,3.801992416381837,-9.440337181091307,4.4963107109069815,2017-04-30 13:46:12.110
14479,4.46518611907959,-9.148244857788086,4.900930881500244,2017-04-30 13:46:12.122
14480,4.990713596343994,-9.193734169006348,5.517437934875488,2017-04-30 13:46:12.130
14481,5.78678560256958,-9.421183586120604,6.0178260803222665,2017-04-30 13:46:12.140
14482,4.95001220703125,-10.508151054382324,6.2416839599609375,2017-04-30 13:46:12.152
14483,4.977545261383057,-10.333374977111816,6.787561893463135,2017-04-30 13:46:12.163
14484,5.760449409484862,-9.975440979003906,7.159860134124756,2017-04-30 13:46:12.170
14485,7.876923561096191,-9.12071132659912,8.133103370666504,2017-04-30 13:46:12.180
14486,7.269993305206299,-8.763975143432617,7.070077419281006,2017-04-30 13:46:12.190
14487,3.957615375518799,-8.35097599029541,4.349067211151123,2017-04-30 13:46:12.199
14488,1.945288896560669,-7.321468830108643,1.945288896560669,2017-04-30 13:46:12.209
14489,0.9469067454338074,-6.302735805511475,0.7948749661445618,2017-04-30 13:46:12.220
14490,-0.015562310814857485,-5.87896203994751,0.7194576263427734,2017-04-30 13:46:12.232
14491,-0.7757213711738586,-5.890933513641357,0.9014169573783876,2017-04-30 13:46:12.240
14492,-1.04028058052063,-6.101623058319093,1.1408370733261108,2017-04-30 13:46:12.251
14493,-1.2868833541870115,-6.452373504638673,1.2521674633026123,2017-04-30 13:46:12.261
14494,-1.7154455184936523,-6.831854343414308,1.4544775485992432,2017-04-30 13:46:12.272
14495,-2.1811177730560303,-7.0533180236816415,1.4748282432556152,2017-04-30 13:46:12.281
14496,-3.183091163635254,-7.42561674118042,1.313219666481018,2017-04-30 13:46:12.291
14497,-3.863044500350952,-8.131906509399414,0.6727706789970398,2017-04-30 13:46:12.300
14498,-3.751713991165161,-8.511386871337889,-1.273715257644653,2017-04-30 13:46:12.310
14499,-2.6408045291900635,-8.178592681884767,-2.9640216827392583,2017-04-30 13:46:12.320
14500,-1.4688427448272705,-7.465120792388916,-3.7217864990234375,2017-04-30 13:46:12.330
14501,-0.3675099611282349,-6.605602264404298,-2.9544448852539062,2017-04-30 13:46:12.340
14502,0.4213795065879822,-5.837063789367676,-1.212663173675537,2017-04-30 13:46:12.352
14503,0.912190854549408,-5.310339450836182,0.3866635859012604,2017-04-30 13:46:12.361
14504,1.6400281190872192,-5.237316131591797,1.535880446434021,2017-04-30 13:46:12.371
14505,2.026691675186157,-5.872976779937744,2.335543870925904,2017-04-30 13:46:12.381
14506,1.7513585090637207,-7.705738067626952,2.0542249679565434,2017-04-30 13:46:12.392
14507,2.6898856163024902,-9.536105155944824,1.6639702320098877,2017-04-30 13:46:12.403
14508,3.7876269817352295,-10.71884059906006,1.7717092037200928,2017-04-30 13:46:12.410
14509,3.9516298770904537,-11.070788383483887,1.314416766166687,2017-04-30 13:46:12.420
14510,3.181894063949585,-10.819397926330566,0.9074024558067322,2017-04-30 13:46:12.429
14511,1.5705963373184204,-10.647014617919922,0.44532153010368347,2017-04-30 13:46:12.439
14512,0.4010287821292877,-11.14381217956543,-1.2892776727676392,2017-04-30 13:46:12.450
14513,0.4070142805576325,-12.142193794250488,-2.896984100341797,2017-04-30 13:46:12.461
14514,1.1815385818481443,-13.681665420532227,-2.9293057918548584,2017-04-30 13:46:12.471
14515,1.6807296276092532,-15.48449993133545,-2.406172752380371,2017-04-30 13:46:12.480
14516,2.3594858646392822,-16.406267166137695,-2.030282974243164,2017-04-30 13:46:12.490
14517,2.7329812049865723,-15.838841438293455,-1.948880195617676,2017-04-30 13:46:12.501
14518,2.87064790725708,-14.628572463989258,-1.677138328552246,2017-04-30 13:46:12.512
14519,3.124433279037476,-13.03044319152832,-0.6440402865409851,2017-04-30 13:46:12.521
14520,3.776853084564209,-12.063185691833494,0.2621650993824005,2017-04-30 13:46:12.531
14521,3.913322687149048,-12.486958503723145,0.547075092792511,2017-04-30 13:46:12.540
14522,3.5266590118408203,-13.613430976867676,1.7322049140930176,2017-04-30 13:46:12.550
14523,3.362656354904175,-14.947001457214355,4.265270233154297,2017-04-30 13:46:12.560
14524,1.9764134883880613,-15.658079147338867,5.595249176025392,2017-04-30 13:46:12.570
14525,-0.6871358752250671,-14.231135368347168,4.598064422607422,2017-04-30 13:46:12.580
14526,-2.456450939178467,-11.329362869262695,3.138798475265503,2017-04-30 13:46:12.591
14527,-3.8343141078948975,-8.597578048706055,3.059789657592773,2017-04-30 13:46:12.599
14528,-2.937685489654541,-6.399701118469237,4.54299783706665,2017-04-30 13:46:12.610
14529,-2.515108823776245,-5.322310447692871,6.712144374847412,2017-04-30 13:46:12.620
14530,-3.051409959793092,-5.082890033721924,8.333019256591799,2017-04-30 13:46:12.631
14531,-3.1675288677215576,-5.145139217376709,8.432378768920897,2017-04-30 13:46:12.640
14532,-3.2609026432037367,-5.876567840576173,8.44554615020752,2017-04-30 13:46:12.650
14533,-4.168305397033691,-7.297526836395264,8.908824920654297,2017-04-30 13:46:12.660
14534,-4.109647274017334,-8.765172004699707,8.355764389038086,2017-04-30 13:46:12.670
14535,-3.001131772994995,-10.077195167541504,6.959944248199463,2017-04-30 13:46:12.679
14536,-1.9596540927886963,-10.597933769226074,5.5114521980285645,2017-04-30 13:46:12.690
14537,-1.3419500589370728,-10.484209060668944,4.637568473815918,2017-04-30 13:46:12.699
14538,-0.9983820915222168,-10.093954086303713,3.93367338180542,2017-04-30 13:46:12.709
14539,-0.8176198601722717,-9.29309368133545,3.822343111038208,2017-04-30 13:46:12.719
14540,0.3746925592422485,-8.396465301513674,3.420117139816284,2017-04-30 13:46:12.730
14541,0.6440402865409851,-8.142680168151855,2.5115175247192383,2017-04-30 13:46:12.739
14542,0.41778820753097534,-7.910442352294923,1.6627731323242188,2017-04-30 13:46:12.750
14543,0.09217676520347597,-7.544129371643066,0.8906430602073669,2017-04-30 13:46:12.760
14544,0.1867477297782898,-7.271190643310548,0.547075092792511,2017-04-30 13:46:12.771
14545,0.9002198576927185,-7.0341644287109375,-0.12689268589019775,2017-04-30 13:46:12.781
14546,1.821987509727478,-6.8103065490722665,-0.6512228846549988,2017-04-30 13:46:12.791
14547,2.041056871414185,-6.922834396362305,-1.2521674633026123,2017-04-30 13:46:12.801
14548,1.533486247062683,-7.0557122230529785,-1.5119383335113523,2017-04-30 13:46:12.812
14549,0.7230489253997803,-7.043741226196289,-1.6747441291809082,2017-04-30 13:46:12.821
14550,0.11133038252592088,-6.811503887176514,-1.4784195423126218,2017-04-30 13:46:12.831
14551,-0.4333505034446716,-6.651092529296875,-0.33997663855552673,2017-04-30 13:46:12.841
14552,-0.9493009448051452,-6.904877662658691,1.0462661981582642,2017-04-30 13:46:12.852
14553,-1.0199298858642578,-7.359776020050049,2.425326347351074,2017-04-30 13:46:12.860
14554,-1.0773907899856567,-8.128314971923826,3.3016040325164795,2017-04-30 13:46:12.871
14555,-1.4891934394836426,-9.05367374420166,2.882618904113768,2017-04-30 13:46:12.880
14556,-2.2816741466522217,-10.049661636352539,1.0594342947006226,2017-04-30 13:46:12.895
14557,-2.6874914169311523,-10.820594787597656,-0.3483563363552093,2017-04-30 13:46:12.904
14558,-2.7102363109588623,-11.034875869750977,-0.4716577231884002,2017-04-30 13:46:12.912
14559,-2.89339280128479,-10.849325180053713,0.3184288144111633,2017-04-30 13:46:12.926
14560,-2.89339280128479,-10.849325180053713,0.3184288144111633,2017-04-30 13:46:12.926
14561,-3.205836057662964,-10.767922401428224,1.5155296325683594,2017-04-30 13:46:12.934
14562,-4.320336818695068,-10.936713218688963,2.2122423648834237,2017-04-30 13:46:12.945
14563,-5.234921932220459,-11.39161205291748,1.43532395362854,2017-04-30 13:46:12.953
14564,-5.7329158782958975,-12.381613731384276,0.04189852997660637,2017-04-30 13:46:12.963
14565,-5.692214488983152,-13.175292015075685,-0.6727706789970398,2017-04-30 13:46:12.974
14566,-4.406527996063232,-13.51885986328125,-0.2454056739807129,2017-04-30 13:46:12.983
14567,-3.3865983486175537,-13.57392692565918,0.6811503767967224,2017-04-30 13:46:12.994
14568,-2.9712042808532715,-13.860033988952635,1.623268723487854,2017-04-30 13:46:13.007
14569,-2.7521347999572754,-14.06114673614502,2.2146365642547607,2017-04-30 13:46:13.013
14570,-3.520673513412476,-14.43224811553955,2.09133529663086,2017-04-30 13:46:13.023
14571,-4.4759602546691895,-14.375984191894533,2.051830768585205,2017-04-30 13:46:13.034
14572,-5.22175407409668,-13.740324020385742,2.352303266525269,2017-04-30 13:46:13.042
14573,-5.17626428604126,-12.7946138381958,2.8095955848693848,2017-04-30 13:46:13.051
14574,-3.934870481491089,-11.501745223999025,2.815581083297728,2017-04-30 13:46:13.060
14575,-2.106897592544556,-10.12747287750244,4.129997730255127,2017-04-30 13:46:13.070
14576,0.969651699066162,-8.944737434387207,5.494692802429199,2017-04-30 13:46:13.080
14577,4.420893669128418,-8.370129585266112,6.660669326782228,2017-04-30 13:46:13.090
14578,5.537788391113281,-8.736441612243652,6.879738807678223,2017-04-30 13:46:13.101
14579,6.556521415710449,-9.368511199951172,6.180631637573242,2017-04-30 13:46:13.112
14580,6.700173377990723,-9.700108528137207,5.7975592613220215,2017-04-30 13:46:13.123
14581,4.576516628265381,-10.866084098815918,3.949235677719116,2017-04-30 13:46:13.133
14582,4.280832767486571,-10.753557205200195,4.067748546600342,2017-04-30 13:46:13.144
14583,5.849034786224365,-9.173383712768556,5.765237808227539,2017-04-30 13:46:13.154
14584,5.772420406341553,-8.032546997070312,6.661866188049316,2017-04-30 13:46:13.162
14585,3.623624324798584,-7.671022415161133,5.549759387969972,2017-04-30 13:46:13.171
14586,1.9500772953033447,-7.5872249603271475,3.495534420013428,2017-04-30 13:46:13.182
14587,1.1875240802764893,-7.449558734893799,2.3056161403656006,2017-04-30 13:46:13.192
14588,0.6200982332229614,-7.2544312477111825,2.3750481605529785,2017-04-30 13:46:13.200
14589,-0.5374982953071594,-7.331045627593994,2.6587610244750977,2017-04-30 13:46:13.210
14590,-1.804031014442444,-7.669825077056885,2.4899697303771973,2017-04-30 13:46:13.221
14591,-2.9759926795959486,-8.194155693054201,1.969230890274048,2017-04-30 13:46:13.232
14592,-3.9624037742614746,-8.731653213500978,1.1204863786697388,2017-04-30 13:46:13.241
14593,-4.639962673187256,-9.309853553771973,-0.14604631066322327,2017-04-30 13:46:13.250
14594,-3.7684733867645264,-9.59476375579834,-1.2186486721038818,2017-04-30 13:46:13.261
14595,-3.448847532272339,-9.623494148254396,-2.2397756576538086,2017-04-30 13:46:13.270
14596,-3.5494039058685303,-8.676587104797362,-2.6408045291900635,2017-04-30 13:46:13.280
14597,-2.8574798107147217,-7.2137298583984375,-2.299630641937256,2017-04-30 13:46:13.290
14598,-1.4963760375976562,-5.8861451148986825,-1.5406688451766968,2017-04-30 13:46:13.300
14599,-0.14844051003456116,-4.975151062011719,-0.6236895322799683,2017-04-30 13:46:13.311
14600,0.7433996200561523,-4.3418846130371085,0.6655880808830261,2017-04-30 13:46:13.320
14601,1.3694833517074585,-4.272452831268311,1.4772224426269531,2017-04-30 13:46:13.330
14602,1.9788076877594,-4.774038314819336,1.8411411046981807,2017-04-30 13:46:13.340
14603,2.2146365642547607,-6.030993938446045,1.885433793067932,2017-04-30 13:46:13.350
14604,2.7281928062438965,-7.395689010620117,1.7369933128356934,2017-04-30 13:46:13.359
14605,3.494337320327759,-8.390480041503906,1.0594342947006226,2017-04-30 13:46:13.370
14606,3.4117374420166016,-9.384073257446287,0.4333505034446716,2017-04-30 13:46:13.380
14607,3.1483752727508545,-10.308235168457033,-0.44412440061569214,2017-04-30 13:46:13.393
14608,2.7030537128448486,-11.20366668701172,-1.6759412288665771,2017-04-30 13:46:13.402
14609,1.7322049140930176,-11.783063888549805,-3.062183856964112,2017-04-30 13:46:13.411
14610,0.5626373887062073,-11.943474769592285,-2.999934673309326,2017-04-30 13:46:13.420
14611,-0.8918401598930359,-12.017695426940918,-1.999158382415772,2017-04-30 13:46:13.431
14612,-1.1121066808700562,-12.279860496520994,-1.2844891548156738,2017-04-30 13:46:13.441
14613,-0.5961562395095825,-13.253103256225586,-1.678335428237915,2017-04-30 13:46:13.451
14614,-0.1927332431077957,-15.017630577087402,-2.220622062683105,2017-04-30 13:46:13.460
14615,0.4297592043876648,-15.725116729736328,-2.740163803100586,2017-04-30 13:46:13.470
14616,0.851138710975647,-15.386337280273438,-3.404554843902588,2017-04-30 13:46:13.482
14617,0.7948749661445618,-14.259865760803224,-3.614047527313232,2017-04-30 13:46:13.492
14618,1.8279730081558228,-12.485761642456055,-3.157952070236206,2017-04-30 13:46:13.501
14619,2.8862102031707764,-11.535264015197756,-3.3470940589904785,2017-04-30 13:46:13.510
14620,3.3854012489318848,-12.035652160644533,-1.8746598958969118,2017-04-30 13:46:13.521
14621,3.898957490921022,-13.017274856567385,2.590526342391968,2017-04-30 13:46:13.531
14622,3.649960517883301,-14.170083045959473,6.628347396850586,2017-04-30 13:46:13.541
14623,1.8375498056411743,-14.349647521972654,7.201758861541747,2017-04-30 13:46:13.554
14624,1.4233529567718506,-13.051990509033205,5.868188381195068,2017-04-30 13:46:13.565
14625,-0.4979939460754394,-11.03128433227539,5.073313236236572,2017-04-30 13:46:13.572
14626,-2.3965959548950195,-8.663418769836426,5.370194435119629,2017-04-30 13:46:13.584
14627,-2.401384353637696,-6.575675010681152,5.622782707214356,2017-04-30 13:46:13.592
14628,-2.6803088188171387,-5.996278285980225,6.295553207397461,2017-04-30 13:46:13.605
14629,-3.242946147918701,-6.356605529785156,6.399701118469237,2017-04-30 13:46:13.612
14630,-3.5374329090118413,-7.097610950469973,5.677849292755128,2017-04-30 13:46:13.623
14631,-3.3219549655914307,-8.090007781982424,6.388927459716798,2017-04-30 13:46:13.635
14632,-3.270479440689087,-9.386467933654783,7.243657112121582,2017-04-30 13:46:13.645
14633,-2.562992811203003,-10.541669845581056,6.98508358001709,2017-04-30 13:46:13.653
14634,-1.5071499347686768,-11.071986198425293,6.053739070892334,2017-04-30 13:46:13.666
14635,-0.13766659796237946,-10.8505220413208,5.212177276611328,2017-04-30 13:46:13.673
14636,0.0,-10.314221382141113,4.1371803283691415,2017-04-30 13:46:13.683
